designation,source_id,ra,dec,l,b,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,type_best_classification,mode_best_classification
Gaia DR3 4658980003576474496,4658980003576474496,89.3935656898917,-69.20327803160171,279.43673218040465,-29.990671015439162,0.028700006918004246,0.0307992,0.93184257,15.236849,1.5953639,,-87.34762887192043,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658998386036208640,4658998386036208640,88.63753000519644,-68.98698955869096,279.19994711761115,-30.26926041011033,-0.05578122974090141,0.03655954,-1.525764,16.24904,1.5441352,,-87.51975262519183,31,DCEP,FUNDAMENTAL
Gaia DR3 4659029206722920064,4659029206722920064,89.12108417531296,-68.71811755117986,278.8807509726176,-30.10616752933821,0.016237375022554842,0.027719105,0.5857828,15.623713,1.5911735,,-87.81690182171533,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659118198448989056,4659118198448989056,89.65470769424692,-68.49242256063842,278.6132999845866,-29.918561802095226,-0.029191531597045257,0.018528862,-1.5754627,15.048154,1.5591686,,-88.06380086193099,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659157505990660608,4659157505990660608,89.36871126207312,-68.04771797515238,278.10319506603025,-30.035728311684622,-0.004479393138093269,0.026629424,-0.16821218,15.457991,1.5233165,,-88.49320521933628,31,DCEP,FUNDAMENTAL
Gaia DR3 4659193583717355648,4659193583717355648,87.82118851153558,-67.9708970466092,278.0396253226038,-30.617680400297154,-0.7288997710396599,0.22976825,-3.1723258,15.388051,1.6227345,,-88.35778734832955,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659234368728481280,4659234368728481280,87.9751106556879,-67.52467412738855,277.51862854094634,-30.58018213685791,0.00962212030700481,0.02000006,0.4811046,15.215523,1.5320097,,-88.75394022466378,31,DCEP,FUNDAMENTAL
Gaia DR3 4659235640038870656,4659235640038870656,88.15051101534165,-67.53524588208411,277.5276610991972,-30.51276293739776,-0.03664404733453889,0.018294733,-2.0029836,14.954638,1.5716829,,-88.78772884617494,31,DCEP,FIRST_OVERTONE
Gaia DR3 3343490138515385472,3343490138515385472,89.85704589635702,12.994844631929592,195.39107575278302,-5.311960537943749,0.07169132289949409,0.017611226,4.070774,12.852183,1.4589702,,-10.444365930514309,31,DCEP,FIRST_OVERTONE
Gaia DR3 413978639108290688,413978639108290688,20.609443313562647,59.21005606489595,126.8972115168827,-3.4228149972558923,0.470230218705245,0.015378031,30.57805,11.829676,1.4780754,,45.765421074629955,31,DCEP,FIRST_OVERTONE
Gaia DR3 5278607582381418368,5278607582381418368,92.04348684938111,-70.77918413145922,281.2231121938515,-29.048348744259314,0.008471123715086029,0.03181398,0.2662705,15.775991,1.559952,,-85.71715824738044,31,DCEP,FUNDAMENTAL
Gaia DR3 4651001019516207360,4651001019516207360,85.78556245981267,-71.63708505670124,282.36240668773814,-31.00315977090021,-0.03739867450972689,0.033406705,-1.1194961,16.103336,1.5550438,,-84.70875573959232,31,DCEP,FIRST_OVERTONE
Gaia DR3 4651017683991560960,4651017683991560960,85.12074789492215,-71.39044280594334,282.10763689911755,-31.243366294365135,0.03458827256863543,0.031254746,1.1066566,16.038008,1.5670636,,-84.86675417875901,31,DCEP,FIRST_OVERTONE
Gaia DR3 4651043488158794752,4651043488158794752,83.34756221437684,-71.62952466854013,282.4816767874011,-31.764574724820164,0.01103523054853034,0.026207142,0.42107725,15.5178995,1.5213174,,-84.410500910412,31,DCEP,FUNDAMENTAL
Gaia DR3 4651048298521582080,4651048298521582080,82.94927690843305,-71.50798783847124,282.3651233470047,-31.90887747753408,-0.06632668296761587,0.03547036,-1.8699186,16.14768,1.530878,,-84.45488805071294,31,DCEP,FUNDAMENTAL
Gaia DR3 4663666736302057472,4663666736302057472,79.0159158380646,-64.99933547955315,274.98689833241303,-34.42370815137,0.0704611150636156,0.04614336,1.5270044,16.513206,1.5426759,,-85.23854607002427,31,DCEP,FUNDAMENTAL
Gaia DR3 1999252442448732288,1999252442448732288,358.02927448681936,58.74171978276972,115.2873172556885,-3.2467760781388146,0.3297081564266386,0.01492538,22.090437,9.3843355,1.3643403,,52.31612062017234,31,DCEP,FUNDAMENTAL
Gaia DR3 5329838158460391296,5329838158460391296,131.22275782118206,-46.342960465465616,265.4936278774989,-2.179080331355383,0.49018001723790955,0.018705394,26.205276,8.120997,1.4686524,,-60.496641034584194,31,DCEP,FUNDAMENTAL
Gaia DR3 5329939274854213760,5329939274854213760,132.3644941541609,-45.465643829582206,265.30790787216387,-1.0101628351726226,0.1995071708666491,0.015902277,12.545823,12.892878,1.2732308,,-59.33189738383502,31,DCEP,FUNDAMENTAL
Gaia DR3 5334598494092788736,5334598494092788736,178.27884514668716,-62.71927718730719,296.30565320517996,-0.6002648036514747,0.06540032932224711,0.014922159,4.382766,13.15116,1.2881575,,-55.17579097810817,31,DCEP,FUNDAMENTAL
Gaia DR3 6350220751862829952,6350220751862829952,358.6528658662725,-83.28872071870202,304.9057289851565,-33.620386043820524,-5.189632055095685E-4,0.015431186,-0.033630803,14.293294,1.4663019,,-65.51950038440845,31,DCEP,FUNDAMENTAL
Gaia DR3 4654690018449058176,4654690018449058176,73.60161875031353,-70.92336937377037,282.5699765796046,-34.967080162529456,0.03533927406025204,0.028739022,1.2296617,15.744907,1.5227138,,-82.66388509383533,31,DCEP,FUNDAMENTAL
Gaia DR3 4654750560309717504,4654750560309717504,73.50624780875313,-70.22395674910179,281.7714654899239,-35.21869567588567,-0.03758478557745014,0.018372325,-2.0457282,14.580868,1.5482074,,-82.94034362317959,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654901635762714368,4654901635762714368,72.779890645496,-70.66818338222528,282.38242896581465,-35.305683805842996,0.003691323509332548,0.05803418,0.063606024,17.290232,1.5589498,,-82.5369690470139,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654969741075933312,4654969741075933312,70.93407545228739,-70.30409343914856,282.2230683239847,-36.009878185599845,0.02240693763412411,0.035224173,0.63612384,16.075212,1.5524455,,-82.10118284547437,31,DCEP,FIRST_OVERTONE
Gaia DR3 4655005406485710848,4655005406485710848,71.39247826765963,-69.89834623681683,281.68569912293935,-36.006523870388776,-0.010928591744597482,0.034844123,-0.31364232,16.368437,1.5318164,,-82.37488289922538,31,DCEP,FIRST_OVERTONE
Gaia DR3 4655016813919074560,4655016813919074560,70.85676874696966,-69.89703608195208,281.7639486273354,-36.17945259449597,-0.0440017030433952,0.030012475,-1.4661138,15.811419,1.5665092,,-82.19871904589644,31,DCEP,FIRST_OVERTONE
Gaia DR3 4655040659587956608,4655040659587956608,75.72538683521086,-70.6264835715449,281.9703167755262,-34.38921758340526,-0.028058582135704772,0.024802161,-1.1312959,15.390971,1.5540854,,-83.41824145280384,31,DCEP,FIRST_OVERTONE
Gaia DR3 2210903379911655808,2210903379911655808,358.8305407071493,67.95246552616521,117.68544036640556,5.654153972952051,0.10676109991421183,0.012411141,8.602037,13.67351,1.342752,,58.58744480985954,31,DCEP,FIRST_OVERTONE
Gaia DR3 4313041038092275712,4313041038092275712,288.98122603388003,12.63274904188868,46.942262275703925,0.4074951635294076,0.07243036086441122,0.03135691,2.3098693,13.98859,1.1972848,,34.58974239616422,31,DCEP,FUNDAMENTAL
Gaia DR3 4054740090000104064,4054740090000104064,261.72032233820823,-32.81490950165716,354.5668456467951,1.2969054601640218,0.2476585077469569,0.031159729,7.9480314,12.6439905,1.2054389,,-9.57803488409943,31,DCEP,FUNDAMENTAL
Gaia DR3 5933434308006613760,5933434308006613760,242.48422898479785,-52.04921259517472,330.86968234664965,-0.2868526519819869,1.1671516434379974,0.019872472,58.73208,11.0317955,,1.505223,-30.43199130517104,95,DCEP,FIRST_OVERTONE
Gaia DR3 4661251972608722304,4661251972608722304,75.9424552216106,-68.87674698170368,279.8987526558164,-34.78784186603105,-0.004252186909749139,0.013824694,-0.3075791,13.894131,1.447777,,-84.20536072960707,31,DCEP,FUNDAMENTAL
Gaia DR3 4661253278279686016,4661253278279686016,76.40623098833866,-68.95652390510669,279.9410424433748,-34.60621537668976,-0.06870135716494125,0.04643823,-1.4794137,16.658611,,1.5851563,-84.3400085116456,95,DCEP,FIRST_OVERTONE
Gaia DR3 4661261146662475136,4661261146662475136,77.20641740128977,-68.99973214308827,279.90686143106586,-34.31730873656284,0.008569322932864113,0.017618852,0.4863724,14.149597,1.4961029,,-84.59583100593068,31,DCEP,FUNDAMENTAL
Gaia DR3 4661286194918396928,4661286194918396928,76.19854442384421,-68.58965960211103,279.5319679773111,-34.77084365736496,-0.01893647520348402,0.02251999,-0.840874,14.994988,1.5025119,,-84.37265422606644,31,DCEP,FUNDAMENTAL
Gaia DR3 4661310830856457984,4661310830856457984,75.43105899122442,-68.66160038509636,279.70432724216994,-35.02270080241817,0.032619736268999416,0.037332684,0.87375814,15.773321,1.5687231,,-84.08383670168125,31,DCEP,FIRST_OVERTONE
Gaia DR3 4316782057716383232,4316782057716383232,295.2320146554427,12.61941164953525,49.84200923821666,-4.960445194050328,0.11834473530953964,0.022654422,5.223913,13.747376,1.482195,,33.47534880625915,31,DCEP,FUNDAMENTAL
Gaia DR3 4095782655730995968,4095782655730995968,272.4445412563659,-18.377297014643965,11.903537195908857,0.5112914516021719,0.46461270697404267,0.01891779,24.559565,10.352862,1.3136013,,5.042224200613673,31,DCEP,FUNDAMENTAL
Gaia DR3 5543972789600867328,5543972789600867328,121.2057461314219,-38.05452030972268,254.44778372056282,-3.467984469615057,0.02615077016915905,0.02014094,1.2983887,15.064908,1.3408635,,-56.45441686038795,31,DCEP,FIRST_OVERTONE
Gaia DR3 2013347425605344512,2013347425605344512,345.6563641378885,59.013087067936915,109.31726403501051,-0.9519720064192296,0.21826254287852895,0.014517472,15.034472,13.66851,1.269441,,56.8538092185766,31,DCEP,FIRST_OVERTONE
Gaia DR3 514674937641488256,514674937641488256,32.621535674916366,63.29753424835784,131.6751941390034,1.7755803450015857,0.3878206766899956,0.024195526,16.028612,10.376676,,1.4193835,46.325606298001894,95,DCEP,FUNDAMENTAL
Gaia DR3 5255410326607415296,5255410326607415296,156.83018243176224,-58.38657108425666,284.9724533434072,-0.632342047568644,0.11191434971855532,0.020318538,5.5079923,14.529697,1.23739,,-59.69720477100777,31,DCEP,FUNDAMENTAL
Gaia DR3 4320461195449352064,4320461195449352064,287.1801308992297,14.612945262012124,47.8892670729111,2.875054531259728,0.020737488176834237,0.037682947,0.55031496,15.738185,1.358335,,36.81299028185781,31,DCEP,FUNDAMENTAL
Gaia DR3 4658615927801509760,4658615927801509760,83.28185295617318,-67.79058649218253,278.0023670827668,-32.33569780079934,-0.04571788088414027,0.04946524,-0.9242426,16.928291,1.5107527,,-87.12031411391179,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658057199781916032,4658057199781916032,82.27708169328356,-69.17618817174157,279.68848154220643,-32.508521909217315,-0.07296589123089044,0.033750653,-2.1619103,15.7064495,1.5214062,,-86.0927415692111,31,DCEP,FUNDAMENTAL
Gaia DR3 4658057513386828800,4658057513386828800,82.45370741114786,-69.16423905729366,279.6630914601001,-32.44828314323052,-0.0037285791966432703,0.021036642,-0.17724213,14.908275,1.5625533,,-86.14926471731634,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658058784696659200,4658058784696659200,82.17124136924495,-69.10221002099847,279.60872649295567,-32.55722544902048,-0.021535095252114077,0.031851172,-0.6761163,15.992344,1.5028802,,-86.10813499963332,31,DCEP,FUNDAMENTAL
Gaia DR3 4658060777563682432,4658060777563682432,81.57305707888702,-69.6673718134148,280.31155215099045,-32.67253838472151,-0.04414305719575314,0.019311681,-2.2858214,15.100184,1.5799652,,-85.58910875265576,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658062529911324928,4658062529911324928,81.5941099401407,-69.60206948398779,280.23362803739815,-32.67649686041415,-0.012285748132882603,0.016527766,-0.74333984,14.61874,1.5314423,,-85.63703796562504,31,DCEP,FUNDAMENTAL
Gaia DR3 4658076750622018176,4658076750622018176,81.08668890308847,-69.57431788672129,280.23790671217074,-32.8555936838684,-0.3193345858602922,0.12573999,-2.539642,18.455385,,1.5924731,-85.5170765592808,95,DCEP,FIRST_OVERTONE
Gaia DR3 4658090052071101568,4658090052071101568,80.76965770200152,-69.28262511544547,279.91990229549333,-33.0176493285998,-0.0401424041577404,0.022927957,-1.750806,15.3928,1.5255827,,-85.59773444777016,31,DCEP,FUNDAMENTAL
Gaia DR3 5245109517538736384,5245109517538736384,154.2016536882527,-66.9069053401841,288.59066288952107,-8.444689243061697,0.03797104616310604,0.044826116,0.8470742,16.779406,1.6173781,,-65.76411708375649,31,DCEP,FIRST_OVERTONE
Gaia DR3 4118544470574798848,4118544470574798848,267.2847597589996,-21.892809112971605,6.441533584907884,2.963573923981282,0.008791181325909631,0.071056485,0.123721026,16.861475,1.2726461,,1.522721568447583,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658968115135308288,4658968115135308288,79.22766411580989,-66.62748272871588,276.9102713014229,-34.06250122137169,0.035780818672371074,0.030511647,1.1726938,15.784085,1.5664966,,-85.72556957820635,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659054186253788928,4659054186253788928,88.19196815103152,-68.78499717169612,278.9753907348804,-30.43959324630494,0.0032109965949176818,0.059205346,0.054234907,17.300016,1.5529144,,-87.6723324553653,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659117923571180416,4659117923571180416,89.7260001400707,-68.51920767658657,278.6434393115945,-29.891780878130557,-0.2591996089213637,0.078212544,-3.3140416,14.870108,1.611336,,-88.03872138355116,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659183138355267584,4659183138355267584,88.78735127881691,-67.68923309150898,277.69600229369917,-30.2648575362527,-0.11658881789802908,0.04201573,-2.774885,16.620304,1.6021456,,-88.77705057075472,31,DCEP,FIRST_OVERTONE
Gaia DR3 4659238972934006016,4659238972934006016,87.54675015853144,-67.65361342169355,277.6772856112255,-30.737244542452864,-0.029710462099246514,0.056964766,-0.5215586,17.18363,1.5858831,,-88.54929237182175,31,DCEP,FIRST_OVERTONE
Gaia DR3 3344297935963515008,3344297935963515008,91.43635036708186,13.239989524080908,195.93006565883948,-3.850050297332145,0.18113578158864824,0.022612792,8.010324,11.84995,1.388052,,-10.192208474588922,31,DCEP,FUNDAMENTAL
Gaia DR3 4650854956255355520,4650854956255355520,85.3210626357174,-72.41347463862068,283.2824323582038,-31.04462016387068,-0.039525105543759806,0.026797257,-1.4749683,15.67421,1.5694194,,-83.92635178930725,31,DCEP,FIRST_OVERTONE
Gaia DR3 4650997205585597440,4650997205585597440,85.98079854647953,-71.74415353276527,282.47773012034725,-30.929357073613275,-0.06131822817483306,0.04302839,-1.4250644,16.358702,1.5515001,,-84.62571724677233,31,DCEP,FIRST_OVERTONE
Gaia DR3 4651047680046314752,4651047680046314752,82.96845909602972,-71.53984359777854,282.400907887424,-31.89752583731424,0.018264352053864234,0.024382094,0.7490887,15.478463,1.5827998,,-84.4304257413111,31,DCEP,FIRST_OVERTONE
Gaia DR3 4663719001782038144,4663719001782038144,77.3191880940153,-64.70284377758743,274.784033669195,-35.185314686962755,-0.017662226833846478,0.022677211,-0.77885354,15.441623,1.6099788,,-84.45956778045189,31,DCEP,FIRST_OVERTONE
Gaia DR3 4663724426303112576,4663724426303112576,78.11183959588732,-64.85334371391005,274.8903468369996,-34.825936664643265,-0.057293104183572544,0.03275692,-1.7490381,16.32019,1.5980631,,-84.82929867676445,31,DCEP,MULTI
Gaia DR3 5836447177657009024,5836447177657009024,240.07776074930158,-55.722635819594295,327.36509840207174,-2.082727561062503,0.013757291662446818,0.032919496,0.41790715,15.66708,1.2871926,,-34.33072304277353,31,DCEP,FUNDAMENTAL
Gaia DR3 4368941549268283392,4368941549268283392,264.3378175370809,-3.2125157327355507,21.322406370843037,14.875468928775023,0.03806506029987525,0.020969644,1.8152459,14.2143,1.3984209,,20.108489617752355,31,DCEP,FUNDAMENTAL
Gaia DR3 5329861901039268736,5329861901039268736,131.14421561097296,-46.08450303013018,265.2571025856874,-2.061239769094895,0.08443753598861438,0.01626208,5.192296,14.262235,1.355964,,-60.30634023109582,31,DCEP,FIRST_OVERTONE
Gaia DR3 5862684853590560128,5862684853590560128,191.62851187065658,-63.91540755357777,302.39060908405287,-1.0488328478102795,0.04867492287198268,0.17337954,0.28074202,18.839752,,1.1679622,-52.07151738653972,95,DCEP,FUNDAMENTAL
Gaia DR3 5322072960659445760,5322072960659445760,129.57543772817647,-50.47626324824094,268.1008454254171,-5.572140686492091,0.025706869534749557,0.022595173,1.1377151,15.399443,1.3714427,,-64.53261132416415,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654611643881454208,4654611643881454208,75.62504180958575,-71.56654397344325,283.0713912873711,-34.15083582526122,-0.017844758923734754,0.020168994,-0.88476205,15.049483,1.585019,,-82.86117004108019,31,DCEP,FIRST_OVERTONE
Gaia DR3 4654624322624800896,4654624322624800896,75.40079166783427,-71.32789850712274,282.8207807388821,-34.28903822382996,-5.967976368717919E-4,0.017137207,-0.034824673,14.931545,1.5258869,,-82.94507842538833,31,DCEP,FUNDAMENTAL
Gaia DR3 4654747704155029504,4654747704155029504,73.4280021507857,-70.38637886734604,281.97028548365904,-35.19252029328817,-0.03488088329990502,0.042305812,-0.8244938,15.868633,1.5338683,,-82.8507789046941,31,DCEP,FUNDAMENTAL
Gaia DR3 4654814224592937088,4654814224592937088,71.79069432599128,-70.79758395106502,282.6679410391213,-35.56868675546091,0.03751415221649006,0.05972316,0.6281341,17.506413,1.5705712,,-82.18627135195449,31,DCEP,FIRST_OVERTONE
Gaia DR3 5265931622060872704,5265931622060872704,91.44157606537158,-73.00838829172665,283.77921378440186,-29.180719941324025,-0.006449127561243342,0.08758489,-0.07363287,17.80588,1.5751321,,-83.53358591256756,31,DCEP,FIRST_OVERTONE
Gaia DR3 445121820622854656,445121820622854656,53.5926886793078,54.60724122848044,145.14195427233028,-1.0815713403903173,0.371061904801306,0.017976683,20.641289,12.681189,1.2798157,,34.22992791727009,31,DCEP,FUNDAMENTAL
Gaia DR3 508915489570374272,508915489570374272,24.308407204868175,57.75921601260633,129.0299624891796,-4.569301044324832,0.30468913992175034,0.018854063,16.160397,8.834319,1.3948572,,43.52451529947375,31,DCEP,FUNDAMENTAL
Gaia DR3 2062422374771153920,2062422374771153920,303.3379065393661,40.19007802814861,77.14323691004566,3.2333484747868333,0.06877068453016456,0.021323806,3.2250662,14.881424,1.2671651,,57.772425979394335,31,DCEP,FIRST_OVERTONE
Gaia DR3 5308382529073858560,5308382529073858560,147.90158669114655,-54.395315489051136,278.6409384822952,-0.23424908659589314,0.15304710913473435,0.02781547,5.5022297,15.508288,1.2406884,,-60.34476870981474,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661261318460998272,4661261318460998272,77.244336477962,-68.97142648564963,279.8696645419517,-34.310812477753075,0.00719135221639557,0.08929917,0.08053101,16.182394,1.5678167,,-84.61853103422172,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661264990636534016,4661264990636534016,77.14684895446233,-68.81650192811686,279.69741568867425,-34.38158337037887,0.06735840077622939,0.040084317,1.6804178,16.288609,1.5490202,,-84.63757389442034,31,DCEP,FUNDAMENTAL
Gaia DR3 4661269564800052864,4661269564800052864,76.81398961700319,-68.69324500249319,279.58717334482907,-34.528132584368564,-0.07697261247918291,0.02638893,-2.9168522,15.390654,1.544376,,-84.5603956293456,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661289935763454720,4661289935763454720,76.87348153150246,-68.52056099850353,279.3773284617184,-34.54838996190105,-0.05531995808586565,0.024014253,-2.30363,15.450509,1.5442137,,-84.6288839764354,31,DCEP,FUNDAMENTAL
Gaia DR3 4661299041183933440,4661299041183933440,75.79686174001517,-68.8605298465424,279.8962084846854,-34.842737874231915,-0.14730555228780193,0.029767066,-4.9486084,15.392318,1.5798656,,-84.15972126768024,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661299870097203072,4661299870097203072,75.71987563153468,-68.8430581294101,279.88446271054363,-34.87410387755298,0.12528209964374587,0.17500941,0.7158592,15.956607,1.5513625,,-84.13795681339649,31,DCEP,FIRST_OVERTONE
Gaia DR3 4661331137437311488,4661331137437311488,74.74380474997088,-68.31843906537328,279.38221919379293,-35.3573037566093,-0.003276331887690478,0.03552763,-0.09221926,16.177692,1.5318906,,-83.90678417038457,31,DCEP,FUNDAMENTAL
Gaia DR3 4661337768868630016,4661337768868630016,75.76528426189104,-68.48086156599031,279.4525706532137,-34.951752704991115,0.042576953158889964,0.07328991,0.5809388,17.776344,1.5738897,,-84.24432239533361,31,DCEP,FIRST_OVERTONE
Gaia DR3 5940894936738792832,5940894936738792832,249.23747837027125,-48.93351764911317,336.1032818988536,-1.1490319122936017,-0.2919414848470832,0.27035427,-1.0798478,14.530165,1.2056344,,-26.57638760686554,31,DCEP,FIRST_OVERTONE
Gaia DR3 4516236490640950272,4516236490640950272,288.88854200779423,19.62274988215851,53.09683648248481,3.7315503324057704,0.07531362127809264,0.054299116,1.3870138,16.691532,1.3023434,,41.49949708579828,31,DCEP,FIRST_OVERTONE
Gaia DR3 4068725358380874112,4068725358380874112,266.42698952586534,-23.850245114242433,4.354592114492689,2.6301928550197,0.05863196157995015,0.048095666,1.2190696,14.954834,,1.3289818,-0.4514831397424493,95,DCEP,FUNDAMENTAL
Gaia DR3 2025048600205442176,2025048600205442176,294.21973708359207,26.976138674706156,61.9039373614155,2.9009697634956915,0.04838667245708335,0.018722573,2.5844028,14.91106,1.370884,,47.68726444911052,31,DCEP,FIRST_OVERTONE
Gaia DR3 189739251272296192,189739251272296192,85.62191257854161,37.64633317529553,172.22668213314202,3.9958837699554253,0.2156496941314128,0.021124272,10.208621,12.059344,1.3875296,,14.261377024401053,31,DCEP,FUNDAMENTAL
Gaia DR3 3027940437469882880,3027940437469882880,110.38689819352352,-16.68721769549149,231.162011974337,-1.1033135727966312,0.5626849651468645,0.02364197,23.800257,9.302669,1.4350737,,-38.36073067220018,31,DCEP,FUNDAMENTAL
Gaia DR3 4067684498651793280,4067684498651793280,267.36150043508746,-24.694194213080717,4.071918783892581,1.4647895207199118,0.0082006763737428,0.16930239,0.048438042,17.887468,,1.1625628,-1.2768704482418072,95,DCEP,FIRST_OVERTONE
Gaia DR3 5332348446618132480,5332348446618132480,178.27277673775484,-65.60406829578521,296.95046016832003,-3.4121758830139726,0.03522433515245718,0.024994472,1.4092851,15.327354,1.3864549,,-57.19454012007685,31,DCEP,FIRST_OVERTONE
Gaia DR3 5332375453374624640,5332375453374624640,178.0737807060855,-65.40418201580248,296.8246972113417,-3.2361103786676253,0.291540355982154,0.012110106,24.074139,9.441485,1.4211242,,-57.119072053133735,31,DCEP,FUNDAMENTAL
Gaia DR3 5332409533883163008,5332409533883163008,179.57872588774802,-65.44925442943105,297.44643569400176,-3.14484675098457,0.02240252723084378,0.0324788,0.6897585,15.710334,1.3415042,,-56.69412485164018,31,DCEP,FIRST_OVERTONE
Gaia DR3 5942521668514052608,5942521668514052608,250.33349872580848,-47.660817124599745,337.53841808213707,-0.8451891809450484,0.2657083668570672,0.024859367,10.688461,11.652522,1.257414,,-25.20724465159438,31,DCEP,FUNDAMENTAL
Gaia DR3 5253794285035160960,5253794285035160960,158.11776824109853,-61.82095026947007,287.29476020624867,-3.2437731043189286,0.08577681282391388,0.029480958,2.9095666,15.855612,1.3563662,,-61.49160387960247,31,DCEP,MULTI
Gaia DR3 5332872226466822528,5332872226466822528,179.8214324110718,-64.2245229047266,297.2989417735121,-1.9246418003285344,0.0611883154138905,0.045948632,1.3316678,16.594372,1.2568765,,-55.76491782549934,31,DCEP,FUNDAMENTAL
Gaia DR3 4658066275124928128,4658066275124928128,81.43927524820866,-69.52064600100417,280.1493110422493,-32.74372734795191,-0.014986115842562868,0.02098419,-0.71416223,15.142938,1.5293951,,-85.64700552254547,31,DCEP,FUNDAMENTAL
Gaia DR3 4658081496494121984,4658081496494121984,80.55424083742005,-69.44036819346647,280.12150837984774,-33.06331892825098,-0.07983095657953516,0.044151593,-1.8081105,16.796583,1.5843337,,-85.44621405637812,31,DCEP,FIRST_OVERTONE
Gaia DR3 4658088742023248256,4658088742023248256,80.99615257929501,-69.25820126856452,279.87415611869886,-32.94314372758731,-0.05574663459148112,0.05293639,-1.0530872,17.03995,1.5956391,,-85.67783844972418,31,DCEP,MULTI
Gaia DR3 4061743841695651968,4061743841695651968,264.60086896449536,-26.55796155545556,1.1794519451202858,2.6104398225354317,0.025754882738771714,0.16395836,0.15708186,18.070917,,1.202182,-3.2092634333511665,95,DCEP,FIRST_OVERTONE
Gaia DR3 4658858846830260480,4658858846830260480,79.75888340448884,-67.45477180250052,277.8468145162946,-33.71193424761524,-0.004068538324433536,0.020042585,-0.20299467,14.861792,1.5238681,,-85.90616818581019,31,DCEP,FUNDAMENTAL
Gaia DR3 4659190113383914112,4659190113383914112,88.05443109851029,-68.10914654493153,278.1950574455962,-30.523813624187426,-0.01800686861396048,0.03053958,-0.589624,15.471416,1.5390929,,-88.27982025731492,31,DCEP,FUNDAMENTAL
Gaia DR3 4659251857834808576,4659251857834808576,87.32859640747928,-67.36946598662065,277.3519724081226,-30.835215505175434,-0.011740642405254326,0.067656435,-0.17353328,17.230139,1.5991888,,-88.67855342788071,31,DCEP,FIRST_OVERTONE
Gaia DR3 2021441063833873280,2021441063833873280,293.8905893278508,25.102054696624695,60.1205638382437,2.2485357227017877,0.007897837051471165,0.08536256,0.09252109,17.58267,1.209794,,45.936629276129274,31,DCEP,FIRST_OVERTONE
Gaia DR3 5520879231487490176,5520879231487490176,123.24883444384565,-44.430394718934615,260.6651024044013,-5.611721782462758,0.0609104807146565,0.015765652,3.8634925,14.047545,1.3411236,,-61.62175225186065,31,DCEP,FUNDAMENTAL
Gaia DR3 4650891098383030272,4650891098383030272,84.11231934652258,-72.47484243388314,283.4165570381101,-31.396099519324792,0.07591759822581459,0.10659337,0.7122169,18.162718,1.5648066,,-83.74435002795857,31,DCEP,FIRST_OVERTONE
Gaia DR3 4650964392032601600,4650964392032601600,85.91478385310624,-71.989133971378,282.76410283722856,-30.920016183876058,0.006642935693399122,0.033617605,0.19760288,16.221416,1.5468506,,-84.38550198437461,31,DCEP,FIRST_OVERTONE
Gaia DR3 4651031286118609792,4651031286118609792,84.37590818201465,-71.79219519510501,282.61163012341734,-31.42056232460719,-0.012162179234463584,0.064042166,-0.18990894,17.298037,1.5678504,,-84.40514524517874,31,DCEP,FIRST_OVERTONE
Gaia DR3 3349047375222899456,3349047375222899456,91.51332993630358,16.34161409705416,193.25229484951072,-2.2764905958977355,0.16845060257503275,0.021487264,7.8395557,14.360163,1.280991,,-7.0899795776347245,31,DCEP,FUNDAMENTAL
Gaia DR3 4664042017668822144,4664042017668822144,79.27405635109285,-64.84377462427173,274.77976178579024,-34.34035603706949,0.033837580663853395,0.02576537,1.3132969,15.554387,1.5844951,,-85.2717140282704,31,DCEP,FIRST_OVERTONE
Gaia DR3 4664131902745936128,4664131902745936128,77.5223577636445,-64.21231562698368,274.1743502195492,-35.18818720760556,-0.004827854172183014,0.031066872,-0.155402,15.551416,1.5687585,,-84.30996030807479,31,DCEP,FUNDAMENTAL
Gaia DR3 4156450099578283776,4156450099578283776,279.51377343258173,-8.36894716336299,23.964055325444395,-0.8583238615052305,0.518476588932823,0.02034218,25.487759,8.931744,1.35033,,14.749395906727077,31,DCEP,FUNDAMENTAL
Gaia DR3 5329979892374931968,5329979892374931968,131.86423988639967,-45.6040843038389,265.1946599640316,-1.3695188539362002,0.05139648024360745,0.021727376,2.3655171,14.91894,1.2169565,,-59.63377655693267,31,DCEP,FUNDAMENTAL
