source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
5824226655600824704,232.70754295765457,-65.5993612886918,0.9043470915469392,0.017814483,50.764713,7.588107,DCEP,FIRST_OVERTONE
5891675303053080704,218.13779279681467,-56.88774644775937,1.389795276490984,0.022076571,62.9534,6.637,DCEP,FUNDAMENTAL
2054792416902205440,302.1819367492229,31.828223148131443,0.5952557616537879,0.010312407,57.72229,11.843902,DCEP,FIRST_OVERTONE
5829232354047904256,241.82916988706918,-62.91057283415501,0.9461396768885102,0.019091569,49.557983,7.8494835,DCEP,MULTI
1960750328384177408,327.9226489646837,43.13402308886666,0.5199990112328283,0.016358558,31.787584,8.745005,DCEP,FUNDAMENTAL
3346584610911570176,86.26316893008439,13.576351841194931,0.8812160582578145,0.033971164,25.940119,8.051365,DCEP,FUNDAMENTAL
5868451040512196224,202.88915523478988,-61.582372961443006,0.8889738968619683,0.05180376,17.160412,6.474747,DCEP,FUNDAMENTAL
5351161399793209984,161.1361601636056,-57.56535723495042,0.5534810727489844,0.016717449,33.107986,7.337772,DCEP,FUNDAMENTAL
5871104471317710592,210.05327052631034,-57.98967468405113,0.501122049023575,0.032295916,15.516577,11.246931,DCEP,FIRST_OVERTONE
4099189015819292800,282.3691212196899,-16.723041571141096,0.8235234718276118,0.024237482,33.97727,7.0141516,DCEP,FUNDAMENTAL
4514869866387896192,289.97146033368546,17.2404655609959,0.6045865453718644,0.020684436,29.229057,10.836139,DCEP,FUNDAMENTAL
4687164850273011712,18.509588327216132,-73.17710979673069,0.8675709705878795,0.16401958,5.2894354,17.437374,DCEP,FUNDAMENTAL
473043922712140928,58.59070073086629,58.65332973791681,0.7133301733770532,0.13709572,5.203154,8.229256,DCEP,FUNDAMENTAL
4253017873709602304,279.46298850320096,-6.796795845695532,2.1213536815522325,0.023294631,91.06621,6.985112,DCEP,FIRST_OVERTONE
429162271910068352,3.8097089750465254,60.34045811073894,0.7985300484060881,0.011892259,67.14704,10.275173,DCEP,FIRST_OVERTONE
1960981328902089088,330.10475637178973,43.44535204903554,0.5554901042127909,0.018668812,29.75498,8.614144,DCEP,FUNDAMENTAL
2191341796747276160,318.33080268437897,58.95685217741706,0.6394463421181464,0.012533771,51.017876,8.505166,DCEP,FIRST_OVERTONE
